job.id n m mu max.k alpha evals max.evals time.passed PD repl type
3743 200 19900 100 1 0.5 4e+06 4e+06 7734.933 1844300 3 random
3744 200 19900 100 1 0.5 4e+06 4e+06 5532.23 1844768 4 random
3745 200 19900 100 1 0.5 4e+06 4e+06 7344.122 1846192 5 random
3746 200 19900 100 1 0.5 4e+06 4e+06 5234.903 1843318 6 random
3747 200 19900 100 1 0.5 4e+06 4e+06 5037.093 1844806 7 random
3748 200 19900 100 1 0.5 4e+06 4e+06 4981.414 1844834 8 random
3749 200 19900 100 1 0.5 4e+06 4e+06 7694.06 1844494 9 random
3750 200 19900 100 1 0.5 4e+06 4e+06 4838.981 1845612 10 random
3751 200 19900 100 1 1 4e+06 4e+06 5894.417 1908730 1 random
3752 200 19900 100 1 1 4e+06 4e+06 6012.186 1909436 2 random
3753 200 19900 100 1 1 4e+06 4e+06 6122.173 1908270 3 random
3754 200 19900 100 1 1 4e+06 4e+06 8519.089 1908212 4 random
3755 200 19900 100 1 1 4e+06 4e+06 5844.555 1907994 5 random
3756 200 19900 100 1 1 4e+06 4e+06 6721.719 1908120 6 random
3757 200 19900 100 1 1 4e+06 4e+06 6485.564 1908784 7 random
3758 200 19900 100 1 1 4e+06 4e+06 9750.547 1908660 8 random
3759 200 19900 100 1 1 4e+06 4e+06 8914.015 1907978 9 random
3760 200 19900 100 1 1 4e+06 4e+06 9273.154 1908874 10 random
3761 200 19900 100 2 0.05 4e+06 4e+06 3476.349 1188858 1 random
3762 200 19900 100 2 0.05 4e+06 4e+06 3613.89 1188372 2 random
3763 200 19900 100 2 0.05 4e+06 4e+06 4989.899 1191710 3 random
3764 200 19900 100 2 0.05 4e+06 4e+06 3712.598 1191168 4 random
3765 200 19900 100 2 0.05 4e+06 4e+06 3463.49 1194532 5 random
3766 200 19900 100 2 0.05 4e+06 4e+06 5419.887 1198742 6 random
3767 200 19900 100 2 0.05 4e+06 4e+06 3901.015 1190712 7 random
3768 200 19900 100 2 0.05 4e+06 4e+06 4701.947 1194580 8 random
3769 200 19900 100 2 0.05 4e+06 4e+06 3408.624 1197994 9 random
3770 200 19900 100 2 0.05 4e+06 4e+06 5151.055 1194342 10 random
3771 200 19900 100 2 0.1 4e+06 4e+06 3297.436 1478892 1 random
3772 200 19900 100 2 0.1 4e+06 4e+06 4741.955 1477636 2 random
3773 200 19900 100 2 0.1 4e+06 4e+06 6775.557 1477736 3 random
3774 200 19900 100 2 0.1 4e+06 4e+06 4946.34 1474118 4 random
3775 200 19900 100 2 0.1 4e+06 4e+06 3182.81 1473234 5 random
3776 200 19900 100 2 0.1 4e+06 4e+06 4857.716 1472106 6 random
3777 200 19900 100 2 0.1 4e+06 4e+06 4601.997 1476134 7 random
3778 200 19900 100 2 0.1 4e+06 4e+06 5221.58 1475838 8 random
3779 200 19900 100 2 0.1 4e+06 4e+06 3620.863 1478606 9 random
3780 200 19900 100 2 0.1 4e+06 4e+06 4945.52 1475344 10 random
3781 200 19900 100 2 0.5 4e+06 4e+06 3818.803 1848854 1 random
3782 200 19900 100 2 0.5 4e+06 4e+06 5566.415 1849884 2 random
3783 200 19900 100 2 0.5 4e+06 4e+06 4078.558 1850410 3 random
3784 200 19900 100 2 0.5 4e+06 4e+06 5552.084 1849894 4 random
3785 200 19900 100 2 0.5 4e+06 4e+06 3571.735 1850260 5 random
3786 200 19900 100 2 0.5 4e+06 4e+06 3975.596 1849932 6 random
3787 200 19900 100 2 0.5 4e+06 4e+06 5999.424 1849934 7 random
3788 200 19900 100 2 0.5 4e+06 4e+06 3723.219 1850066 8 random
3789 200 19900 100 2 0.5 4e+06 4e+06 4048.866 1849546 9 random
3790 200 19900 100 2 0.5 4e+06 4e+06 5889.5 1849570 10 random
3791 200 19900 100 2 1 4e+06 4e+06 7424.339 1915940 1 random
3792 200 19900 100 2 1 4e+06 4e+06 5419.424 1915614 2 random
3793 200 19900 100 2 1 4e+06 4e+06 6231.386 1915712 3 random
3794 200 19900 100 2 1 4e+06 4e+06 4688.168 1915734 4 random
3795 200 19900 100 2 1 4e+06 4e+06 7084.651 1915562 5 random
3796 200 19900 100 2 1 4e+06 4e+06 4618.559 1915748 6 random
3797 200 19900 100 2 1 4e+06 4e+06 6714.327 1915878 7 random
3798 200 19900 100 2 1 4e+06 4e+06 4719.585 1915636 8 random
3799 200 19900 100 2 1 4e+06 4e+06 6810.918 1915868 9 random
3800 200 19900 100 2 1 4e+06 4e+06 5358.342 1915908 10 random
3801 200 19900 100 3 0.05 4e+06 4e+06 3325.892 1179278 1 random
3802 200 19900 100 3 0.05 4e+06 4e+06 3097.223 1185496 2 random
3803 200 19900 100 3 0.05 4e+06 4e+06 3413.557 1176478 3 random
3804 200 19900 100 3 0.05 4e+06 4e+06 2833.448 1180136 4 random
3805 200 19900 100 3 0.05 4e+06 4e+06 4209.028 1177172 5 random
3806 200 19900 100 3 0.05 4e+06 4e+06 3866.463 1177088 6 random
3807 200 19900 100 3 0.05 4e+06 4e+06 4295.982 1181818 7 random
3808 200 19900 100 3 0.05 4e+06 4e+06 7856.29100000001 1186672 8 random
3809 200 19900 100 3 0.05 4e+06 4e+06 2911.731 1185522 9 random
3810 200 19900 100 3 0.05 4e+06 4e+06 4681.341 1182542 10 random
3811 200 19900 100 3 0.1 4e+06 4e+06 4358.604 1471098 1 random
3812 200 19900 100 3 0.1 4e+06 4e+06 3022.51 1468082 2 random
3813 200 19900 100 3 0.1 4e+06 4e+06 4373.389 1465218 3 random
3814 200 19900 100 3 0.1 4e+06 4e+06 4214.452 1466686 4 random
3815 200 19900 100 3 0.1 4e+06 4e+06 3321.856 1469168 5 random
3816 200 19900 100 3 0.1 4e+06 4e+06 3356.047 1471898 6 random
3817 200 19900 100 3 0.1 4e+06 4e+06 3221.646 1466198 7 random
3818 200 19900 100 3 0.1 4e+06 4e+06 3039.217 1469666 8 random
3819 200 19900 100 3 0.1 4e+06 4e+06 3353.142 1465234 9 random
3820 200 19900 100 3 0.1 4e+06 4e+06 2987.09 1468894 10 random
3821 200 19900 100 3 0.5 4e+06 4e+06 3139.249 1849582 1 random
3822 200 19900 100 3 0.5 4e+06 4e+06 4527.625 1849372 2 random
3823 200 19900 100 3 0.5 4e+06 4e+06 3352.227 1850022 3 random
3824 200 19900 100 3 0.5 4e+06 4e+06 3831.6 1849384 4 random
3825 200 19900 100 3 0.5 4e+06 4e+06 4824.484 1849592 5 random
3826 200 19900 100 3 0.5 4e+06 4e+06 3365.831 1849370 6 random
3827 200 19900 100 3 0.5 4e+06 4e+06 5217.514 1850272 7 random
3828 200 19900 100 3 0.5 4e+06 4e+06 4625.059 1849304 8 random
3829 200 19900 100 3 0.5 4e+06 4e+06 4844.402 1849482 9 random
3830 200 19900 100 3 0.5 4e+06 4e+06 5355.519 1849110 10 random
3831 200 19900 100 3 1 4e+06 4e+06 4426.607 1915816 1 random
3832 200 19900 100 3 1 4e+06 4e+06 4543.903 1915730 2 random
3833 200 19900 100 3 1 4e+06 4e+06 6412.467 1915726 3 random
3834 200 19900 100 3 1 4e+06 4e+06 4110.512 1915812 4 random
3835 200 19900 100 3 1 4e+06 4e+06 4150.212 1915790 5 random
3836 200 19900 100 3 1 4e+06 4e+06 3991.584 1915942 6 random
3837 200 19900 100 3 1 4e+06 4e+06 5516.574 1915768 7 random
3838 200 19900 100 3 1 4e+06 4e+06 3983.899 1915790 8 random
3839 200 19900 100 3 1 4e+06 4e+06 5919.594 1915782 9 random
3840 200 19900 100 3 1 4e+06 4e+06 3961.737 1915688 10 random
3841 400 79800 2 1 0.05 320000 320000 183.341 78 1 random
3842 400 79800 2 1 0.05 320000 320000 257.561 68 2 random
3843 400 79800 2 1 0.05 320000 320000 250.977999999999 56 3 random
3844 400 79800 2 1 0.05 320000 320000 174.735000000001 58 4 random
3845 400 79800 2 1 0.05 320000 320000 204.714 60 5 random
3846 400 79800 2 1 0.05 320000 320000 261.821 50 6 random
3847 400 79800 2 1 0.05 320000 320000 180.7 66 7 random
3848 400 79800 2 1 0.05 320000 320000 173.331 66 8 random
3849 400 79800 2 1 0.05 320000 320000 192.916 56 9 random
3850 400 79800 2 1 0.05 320000 320000 171.646000000001 62 10 random
3851 400 79800 2 1 0.1 320000 320000 258.876 88 1 random
3852 400 79800 2 1 0.1 320000 320000 248.506 106 2 random
3853 400 79800 2 1 0.1 320000 320000 286.856 92 3 random
3854 400 79800 2 1 0.1 320000 320000 189.805 92 4 random
3855 400 79800 2 1 0.1 320000 320000 199.888 76 5 random
3856 400 79800 2 1 0.1 320000 320000 198.878 76 6 random
3857 400 79800 2 1 0.1 320000 320000 265.219 76 7 random
3858 400 79800 2 1 0.1 320000 320000 192.684 82 8 random
3859 400 79800 2 1 0.1 320000 320000 215.36 96 9 random
3860 400 79800 2 1 0.1 320000 320000 211.69 96 10 random
3861 400 79800 2 1 0.5 320000 320000 216.489 262 1 random
3862 400 79800 2 1 0.5 320000 320000 224.721000000001 266 2 random
3863 400 79800 2 1 0.5 320000 320000 187.428 248 3 random
3864 400 79800 2 1 0.5 320000 320000 209.656 250 4 random
3865 400 79800 2 1 0.5 320000 320000 275.693 238 5 random
3866 400 79800 2 1 0.5 320000 320000 183.711 264 6 random
3867 400 79800 2 1 0.5 320000 320000 257.569 256 7 random
3868 400 79800 2 1 0.5 320000 320000 173.572999999999 262 8 random
3869 400 79800 2 1 0.5 320000 320000 218.770999999999 272 9 random
3870 400 79800 2 1 0.5 320000 320000 178.177000000001 256 10 random
3871 400 79800 2 1 1 320000 320000 272.699 428 1 random
3872 400 79800 2 1 1 320000 320000 270.974 446 2 random
3873 400 79800 2 1 1 320000 320000 273.403 426 3 random
3874 400 79800 2 1 1 320000 320000 244.987999999999 422 4 random
3875 400 79800 2 1 1 320000 320000 196.148 434 5 random
3876 400 79800 2 1 1 320000 320000 268.842999999999 476 6 random
3877 400 79800 2 1 1 320000 320000 207.34 426 7 random
3878 400 79800 2 1 1 320000 320000 194.092 408 8 random
3879 400 79800 2 1 1 320000 320000 262.711 454 9 random
3880 400 79800 2 1 1 320000 320000 196.649 456 10 random
3881 400 79800 2 2 0.05 320000 320000 181.614 372 1 random
3882 400 79800 2 2 0.05 320000 320000 198.667 418 2 random
3883 400 79800 2 2 0.05 320000 320000 170.057 372 3 random
3884 400 79800 2 2 0.05 320000 320000 208.851000000002 384 4 random
3885 400 79800 2 2 0.05 320000 320000 202.273 374 5 random
3886 400 79800 2 2 0.05 320000 320000 174.582999999999 360 6 random
3887 400 79800 2 2 0.05 320000 320000 170.705000000002 348 7 random
3888 400 79800 2 2 0.05 320000 320000 181.137000000001 428 8 random
3889 400 79800 2 2 0.05 320000 320000 183.39 362 9 random
3890 400 79800 2 2 0.05 320000 320000 203.662 366 10 random
3891 400 79800 2 2 0.1 320000 320000 266.838 488 1 random
3892 400 79800 2 2 0.1 320000 320000 206.892 536 2 random
3893 400 79800 2 2 0.1 320000 320000 202.491 560 3 random
3894 400 79800 2 2 0.1 320000 320000 256.345 536 4 random
3895 400 79800 2 2 0.1 320000 320000 198.06 552 5 random
3896 400 79800 2 2 0.1 320000 320000 209.95 526 6 random
3897 400 79800 2 2 0.1 320000 320000 204.439 532 7 random
3898 400 79800 2 2 0.1 320000 320000 202.861 568 8 random
3899 400 79800 2 2 0.1 320000 320000 550.491 520 9 random
3900 400 79800 2 2 0.1 320000 320000 265.436999999998 520 10 random
3901 400 79800 2 2 0.5 320000 320000 205.894 782 1 random
3902 400 79800 2 2 0.5 320000 320000 206.51 764 2 random
3903 400 79800 2 2 0.5 320000 320000 207.527 782 3 random
3904 400 79800 2 2 0.5 320000 320000 172.54 790 4 random
3905 400 79800 2 2 0.5 320000 320000 210.751 776 5 random
3906 400 79800 2 2 0.5 320000 320000 268.72 762 6 random
3907 400 79800 2 2 0.5 320000 320000 270.255 790 7 random
3908 400 79800 2 2 0.5 320000 320000 203.113 774 8 random
3909 400 79800 2 2 0.5 320000 320000 191.382 782 9 random
3910 400 79800 2 2 0.5 320000 320000 178.472 768 10 random
3911 400 79800 2 2 1 181853 320000 144.996999999999 798 1 random
3912 400 79800 2 2 1 320000 320000 168.498 796 2 random
3913 400 79800 2 2 1 177498 320000 102.929 798 3 random
3914 400 79800 2 2 1 159661 320000 89.9590000000007 798 4 random
3915 400 79800 2 2 1 227903 320000 149.93 798 5 random
3916 400 79800 2 2 1 144510 320000 86.8 798 6 random
3917 400 79800 2 2 1 214303 320000 141.156 798 7 random
3918 400 79800 2 2 1 320000 320000 208.735 794 8 random
3919 400 79800 2 2 1 320000 320000 194.073 796 9 random
3920 400 79800 2 2 1 320000 320000 190.52 796 10 random
3921 400 79800 2 3 0.05 320000 320000 200.576 378 1 random
3922 400 79800 2 3 0.05 320000 320000 204.789 404 2 random
3923 400 79800 2 3 0.05 320000 320000 281.992 336 3 random
3924 400 79800 2 3 0.05 320000 320000 296.998 364 4 random
3925 400 79800 2 3 0.05 320000 320000 288.089 324 5 random
3926 400 79800 2 3 0.05 320000 320000 172.257 364 6 random
3927 400 79800 2 3 0.05 320000 320000 237.610000000001 344 7 random
3928 400 79800 2 3 0.05 320000 320000 219.181 372 8 random
3929 400 79800 2 3 0.05 320000 320000 168.234 360 9 random
3930 400 79800 2 3 0.05 320000 320000 187.578 332 10 random
3931 400 79800 2 3 0.1 320000 320000 197.794000000002 502 1 random
3932 400 79800 2 3 0.1 320000 320000 205.604 494 2 random
3933 400 79800 2 3 0.1 320000 320000 265.475 516 3 random
3934 400 79800 2 3 0.1 320000 320000 204.515 536 4 random
3935 400 79800 2 3 0.1 320000 320000 260.109 500 5 random
3936 400 79800 2 3 0.1 320000 320000 178.091 488 6 random
3937 400 79800 2 3 0.1 320000 320000 200.915 526 7 random
3938 400 79800 2 3 0.1 320000 320000 254.407 490 8 random
3939 400 79800 2 3 0.1 320000 320000 182.047 490 9 random
3940 400 79800 2 3 0.1 320000 320000 250.929 536 10 random
3941 400 79800 2 3 0.5 320000 320000 169.756 788 1 random
3942 400 79800 2 3 0.5 320000 320000 285.115 768 2 random
3943 400 79800 2 3 0.5 320000 320000 206.866 772 3 random
3944 400 79800 2 3 0.5 320000 320000 296.698 770 4 random
3945 400 79800 2 3 0.5 320000 320000 268.850999999999 780 5 random
3946 400 79800 2 3 0.5 320000 320000 173.037 794 6 random
3947 400 79800 2 3 0.5 320000 320000 267.332 790 7 random
3948 400 79800 2 3 0.5 320000 320000 288.672999999999 782 8 random
3949 400 79800 2 3 0.5 320000 320000 324.752 758 9 random
3950 400 79800 2 3 0.5 320000 320000 171.221 776 10 random
3951 400 79800 2 3 1 193253 320000 125.849 798 1 random
3952 400 79800 2 3 1 183305 320000 149.247 798 2 random
3953 400 79800 2 3 1 219482 320000 139.935 798 3 random
3954 400 79800 2 3 1 168802 320000 298.679 798 4 random
3955 400 79800 2 3 1 214391 320000 179.261 798 5 random
3956 400 79800 2 3 1 270500 320000 154.482 798 6 random
3957 400 79800 2 3 1 201143 320000 115.672999999999 798 7 random
3958 400 79800 2 3 1 217271 320000 146.629 798 8 random
3959 400 79800 2 3 1 145921 320000 120.441 798 9 random
3960 400 79800 2 3 1 218735 320000 126.819 798 10 random
3961 400 79800 3 1 0.05 480000 480000 393.498 222 1 random
3962 400 79800 3 1 0.05 480000 480000 468.449 198 2 random
3963 400 79800 3 1 0.05 480000 480000 308.83 156 3 random
3964 400 79800 3 1 0.05 480000 480000 401.782 172 4 random
3965 400 79800 3 1 0.05 480000 480000 252.166999999999 180 5 random
3966 400 79800 3 1 0.05 480000 480000 278.308999999999 174 6 random
3967 400 79800 3 1 0.05 480000 480000 274.594 226 7 random
3968 400 79800 3 1 0.05 480000 480000 384.812 234 8 random
3969 400 79800 3 1 0.05 480000 480000 376.116 194 9 random
3970 400 79800 3 1 0.05 480000 480000 395.345 212 10 random
3971 400 79800 3 1 0.1 480000 480000 317.083 282 1 random
3972 400 79800 3 1 0.1 480000 480000 292.679 222 2 random
3973 400 79800 3 1 0.1 480000 480000 405.335 274 3 random
3974 400 79800 3 1 0.1 480000 480000 281.374 304 4 random
3975 400 79800 3 1 0.1 480000 480000 315.515 302 5 random
3976 400 79800 3 1 0.1 480000 480000 410.724 214 6 random
3977 400 79800 3 1 0.1 480000 480000 357.934000000005 288 7 random
3978 400 79800 3 1 0.1 480000 480000 313.79 338 8 random
3979 400 79800 3 1 0.1 480000 480000 309.823 322 9 random
3980 400 79800 3 1 0.1 480000 480000 445.108 290 10 random
3981 400 79800 3 1 0.5 480000 480000 314.583 744 1 random
3982 400 79800 3 1 0.5 480000 480000 397.416000000001 698 2 random
3983 400 79800 3 1 0.5 480000 480000 302.962 848 3 random
3984 400 79800 3 1 0.5 480000 480000 431.694 738 4 random
3985 400 79800 3 1 0.5 480000 480000 317.308 766 5 random
3986 400 79800 3 1 0.5 480000 480000 327.057 748 6 random
3987 400 79800 3 1 0.5 480000 480000 288.378 730 7 random
3988 400 79800 3 1 0.5 480000 480000 448.999 846 8 random
3989 400 79800 3 1 0.5 480000 480000 371.735000000001 752 9 random
3990 400 79800 3 1 0.5 480000 480000 285.421 760 10 random
3991 400 79800 3 1 1 480000 480000 415.336 1252 1 random
3992 400 79800 3 1 1 480000 480000 398.255 1244 2 random
3993 400 79800 3 1 1 480000 480000 404.826000000001 1216 3 random
3994 400 79800 3 1 1 480000 480000 325.983 1204 4 random
3995 400 79800 3 1 1 480000 480000 341.072 1278 5 random
3996 400 79800 3 1 1 480000 480000 427.202999999998 1208 6 random
3997 400 79800 3 1 1 480000 480000 336.167 1180 7 random
3998 400 79800 3 1 1 480000 480000 296.197 1216 8 random
3999 400 79800 3 1 1 480000 480000 433.468 1224 9 random
4000 400 79800 3 1 1 480000 480000 295.34 1156 10 random
4001 400 79800 3 2 0.05 480000 480000 389.805999999999 1040 1 random
4002 400 79800 3 2 0.05 480000 480000 409.106 1108 2 random
4003 400 79800 3 2 0.05 480000 480000 404.683 1170 3 random
4004 400 79800 3 2 0.05 480000 480000 399.823 1176 4 random
4005 400 79800 3 2 0.05 480000 480000 426.856 1064 5 random
4006 400 79800 3 2 0.05 480000 480000 260.040000000001 1178 6 random
4007 400 79800 3 2 0.05 480000 480000 361.328 1162 7 random
4008 400 79800 3 2 0.05 480000 480000 414.005 1124 8 random
4009 400 79800 3 2 0.05 480000 480000 313.572 1176 9 random
4010 400 79800 3 2 0.05 480000 480000 294.175 1182 10 random
4011 400 79800 3 2 0.1 480000 480000 382.06 1576 1 random
4012 400 79800 3 2 0.1 480000 480000 266.200000000001 1636 2 random
4013 400 79800 3 2 0.1 480000 480000 271.763000000001 1634 3 random
4014 400 79800 3 2 0.1 480000 480000 306.075 1676 4 random
4015 400 79800 3 2 0.1 480000 480000 299.664 1658 5 random
4016 400 79800 3 2 0.1 480000 480000 380.794 1630 6 random
4017 400 79800 3 2 0.1 480000 480000 308.817 1756 7 random
4018 400 79800 3 2 0.1 480000 480000 387.718 1642 8 random
4019 400 79800 3 2 0.1 480000 480000 264.271 1598 9 random
4020 400 79800 3 2 0.1 480000 480000 296.568 1622 10 random
4021 400 79800 3 2 0.5 480000 480000 299.182 2330 1 random
4022 400 79800 3 2 0.5 480000 480000 314.497 2326 2 random
4023 400 79800 3 2 0.5 480000 480000 445.574 2332 3 random
4024 400 79800 3 2 0.5 480000 480000 309.973 2322 4 random
4025 400 79800 3 2 0.5 480000 480000 300.499 2356 5 random
4026 400 79800 3 2 0.5 480000 480000 449.82 2326 6 random
4027 400 79800 3 2 0.5 480000 480000 284.463 2316 7 random
4028 400 79800 3 2 0.5 480000 480000 281.194 2334 8 random
4029 400 79800 3 2 0.5 480000 480000 310.334000000001 2334 9 random
4030 400 79800 3 2 0.5 480000 480000 271.922 2346 10 random
4031 400 79800 3 2 1 480000 480000 413.259 2388 1 random
4032 400 79800 3 2 1 451788 480000 270.785 2394 2 random
4033 400 79800 3 2 1 480000 480000 420.359 2386 3 random
4034 400 79800 3 2 1 345678 480000 205.646 2394 4 random
4035 400 79800 3 2 1 480000 480000 402.062 2390 5 random
4036 400 79800 3 2 1 480000 480000 408.042 2388 6 random
4037 400 79800 3 2 1 427057 480000 248.504 2394 7 random
4038 400 79800 3 2 1 480000 480000 372.758 2388 8 random
4039 400 79800 3 2 1 480000 480000 312.665999999999 2386 9 random
4040 400 79800 3 2 1 480000 480000 396.462 2392 10 random
4041 400 79800 3 3 0.05 480000 480000 278.172 1088 1 random
4042 400 79800 3 3 0.05 480000 480000 387.805 1006 2 random
4043 400 79800 3 3 0.05 480000 480000 315.663 1026 3 random
4044 400 79800 3 3 0.05 480000 480000 267.055 1014 4 random
4045 400 79800 3 3 0.05 480000 480000 277.695 1070 5 random
4046 400 79800 3 3 0.05 480000 480000 361.775999999998 1062 6 random
4047 400 79800 3 3 0.05 480000 480000 429.166 1098 7 random
4048 400 79800 3 3 0.05 480000 480000 298.454 1070 8 random
4049 400 79800 3 3 0.05 480000 480000 401.073 1080 9 random
4050 400 79800 3 3 0.05 480000 480000 421.730000000001 1026 10 random
4051 400 79800 3 3 0.1 480000 480000 379.746 1570 1 random
4052 400 79800 3 3 0.1 480000 480000 455.571000000002 1540 2 random
4053 400 79800 3 3 0.1 480000 480000 356.964 1494 3 random
4054 400 79800 3 3 0.1 480000 480000 315.614 1488 4 random
4055 400 79800 3 3 0.1 480000 480000 280.014 1550 5 random
4056 400 79800 3 3 0.1 480000 480000 278.67 1636 6 random
4057 400 79800 3 3 0.1 480000 480000 397.343 1610 7 random
4058 400 79800 3 3 0.1 480000 480000 320.367999999999 1568 8 random
4059 400 79800 3 3 0.1 480000 480000 389.918 1600 9 random
4060 400 79800 3 3 0.1 480000 480000 305.796 1616 10 random
4061 400 79800 3 3 0.5 480000 480000 298.558 2322 1 random
4062 400 79800 3 3 0.5 480000 480000 278.653 2318 2 random
4063 400 79800 3 3 0.5 480000 480000 411.804 2330 3 random
4064 400 79800 3 3 0.5 480000 480000 391.531 2346 4 random
4065 400 79800 3 3 0.5 480000 480000 313.683 2358 5 random
4066 400 79800 3 3 0.5 480000 480000 320.03 2346 6 random
4067 400 79800 3 3 0.5 480000 480000 272.462 2328 7 random
4068 400 79800 3 3 0.5 480000 480000 273.711 2328 8 random
4069 400 79800 3 3 0.5 480000 480000 260.072 2344 9 random
4070 400 79800 3 3 0.5 480000 480000 378.634 2346 10 random
4071 400 79800 3 3 1 480000 480000 421.609 2390 1 random
4072 400 79800 3 3 1 466406 480000 344.946 2394 2 random
4073 400 79800 3 3 1 336521 480000 211.442 2394 3 random
4074 400 79800 3 3 1 480000 480000 456.419 2388 4 random
4075 400 79800 3 3 1 480000 480000 295.75 2392 5 random
4076 400 79800 3 3 1 480000 480000 297.184999999998 2390 6 random
4077 400 79800 3 3 1 480000 480000 408.027 2378 7 random
4078 400 79800 3 3 1 480000 480000 434.309 2384 8 random
4079 400 79800 3 3 1 480000 480000 429.425 2382 9 random
4080 400 79800 3 3 1 480000 480000 450.745 2392 10 random
4081 400 79800 10 1 0.05 1600000 1600000 1156.031 23370 1 random
4082 400 79800 10 1 0.05 1600000 1600000 1446.982 22504 2 random
4083 400 79800 10 1 0.05 1600000 1600000 1468.191 23578 3 random
4084 400 79800 10 1 0.05 1600000 1600000 1090.284 23372 4 random
4085 400 79800 10 1 0.05 1600000 1600000 1407.403 22642 5 random
4086 400 79800 10 1 0.05 1600000 1600000 945.192999999999 22642 6 random
4087 400 79800 10 1 0.05 1600000 1600000 1386.15 24380 7 random
4088 400 79800 10 1 0.05 1600000 1600000 1068.348 23152 8 random
4089 400 79800 10 1 0.05 1600000 1600000 1013.804 24180 9 random
4090 400 79800 10 1 0.05 1600000 1600000 1415.394 21892 10 random
4091 400 79800 10 1 0.1 1600000 1600000 1473.277 25126 1 random
4092 400 79800 10 1 0.1 1600000 1600000 1469.539 26458 2 random
4093 400 79800 10 1 0.1 1600000 1600000 968.149 25842 3 random
4094 400 79800 10 1 0.1 1600000 1600000 1285.326 27016 4 random
4095 400 79800 10 1 0.1 1600000 1600000 1011.212 26118 5 random
4096 400 79800 10 1 0.1 1600000 1600000 1076.433 26184 6 random
4097 400 79800 10 1 0.1 1600000 1600000 1470.459 26272 7 random
4098 400 79800 10 1 0.1 1600000 1600000 1116.855 27338 8 random
4099 400 79800 10 1 0.1 1600000 1600000 1359.839 26048 9 random
4100 400 79800 10 1 0.1 1600000 1600000 1410.513 26826 10 random
4101 400 79800 10 1 0.5 1600000 1600000 1591.544 31306 1 random
4102 400 79800 10 1 0.5 1600000 1600000 1532.032 32724 2 random
4103 400 79800 10 1 0.5 1600000 1600000 1477.068 33378 3 random
4104 400 79800 10 1 0.5 1600000 1600000 1136.434 31236 4 random
4105 400 79800 10 1 0.5 1600000 1600000 1000.173 32918 5 random
4106 400 79800 10 1 0.5 1600000 1600000 1795.942 32638 6 random
4107 400 79800 10 1 0.5 1600000 1600000 1101.23 33454 7 random
4108 400 79800 10 1 0.5 1600000 1600000 1168.802 32954 8 random
4109 400 79800 10 1 0.5 1600000 1600000 1397.309 31456 9 random
4110 400 79800 10 1 0.5 1600000 1600000 1222.403 32420 10 random
4111 400 79800 10 1 1 1600000 1600000 1226.348 34174 1 random
4112 400 79800 10 1 1 1600000 1600000 1093.25 34210 2 random
4113 400 79800 10 1 1 1600000 1600000 1615.51 33520 3 random
4114 400 79800 10 1 1 1600000 1600000 1073.416 33552 4 random
4115 400 79800 10 1 1 1600000 1600000 1515.2 34416 5 random
4116 400 79800 10 1 1 1600000 1600000 1105.37 34132 6 random
4117 400 79800 10 1 1 1600000 1600000 1190.758 34018 7 random
4118 400 79800 10 1 1 1600000 1600000 1514.339 34230 8 random
4119 400 79800 10 1 1 1600000 1600000 1205.053 33504 9 random
4120 400 79800 10 1 1 1600000 1600000 1512.153 33954 10 random
4121 400 79800 10 2 0.05 1600000 1600000 931.563 22546 1 random
4122 400 79800 10 2 0.05 1600000 1600000 994.404999999999 21568 2 random
4123 400 79800 10 2 0.05 1600000 1600000 937.418 21798 3 random
4124 400 79800 10 2 0.05 1600000 1600000 925.597000000002 22690 4 random
4125 400 79800 10 2 0.05 1600000 1600000 1111.061 22398 5 random
4126 400 79800 10 2 0.05 1600000 1600000 1066.957 21582 6 random
4127 400 79800 10 2 0.05 1600000 1600000 1056.105 20866 7 random
4128 400 79800 10 2 0.05 1600000 1600000 1150.027 22682 8 random
4129 400 79800 10 2 0.05 1600000 1600000 1349.508 22960 9 random
4130 400 79800 10 2 0.05 1600000 1600000 1411.916 20358 10 random
4131 400 79800 10 2 0.1 1600000 1600000 1387.285 27024 1 random
4132 400 79800 10 2 0.1 1600000 1600000 1356.24 27172 2 random
4133 400 79800 10 2 0.1 1600000 1600000 1396.849 27988 3 random
4134 400 79800 10 2 0.1 1600000 1600000 1115.438 26784 4 random
4135 400 79800 10 2 0.1 1600000 1600000 1026.736 27834 5 random
4136 400 79800 10 2 0.1 1600000 1600000 1418.941 26698 6 random
4137 400 79800 10 2 0.1 1600000 1600000 915.785 26532 7 random
4138 400 79800 10 2 0.1 1600000 1600000 1539.19 26894 8 random
4139 400 79800 10 2 0.1 1600000 1600000 1000.602 27780 9 random
4140 400 79800 10 2 0.1 1600000 1600000 888.01 27712 10 random
4141 400 79800 10 2 0.5 1600000 1600000 1054.542 35240 1 random
4142 400 79800 10 2 0.5 1600000 1600000 1488.783 35162 2 random
4143 400 79800 10 2 0.5 1600000 1600000 1478.604 35274 3 random
4144 400 79800 10 2 0.5 1600000 1600000 1391.956 35232 4 random
4145 400 79800 10 2 0.5 1600000 1600000 1001.458 35246 5 random
4146 400 79800 10 2 0.5 1600000 1600000 1280.261 35274 6 random
4147 400 79800 10 2 0.5 1600000 1600000 1531.036 35184 7 random
4148 400 79800 10 2 0.5 1600000 1600000 1385.463 35250 8 random
